#DataThief /Users/salvesen/research/fcolspin/data/J1550/aCF_J1550.png Wednesday 20-Apr-2016 2:18:08 PM
1.2489, 3.2087e-4
1.2511, 3.2057e-4
1.2534, 3.2027e-4
1.2557, 3.1998e-4
1.258, 3.1968e-4
1.2603, 3.1938e-4
1.2626, 3.1909e-4
1.2649, 3.1879e-4
1.2673, 3.1849e-4
1.2696, 3.1819e-4
1.2719, 3.179e-4
1.2742, 3.176e-4
1.2766, 3.173e-4
1.2789, 3.1701e-4
1.2812, 3.1671e-4
1.2836, 3.1641e-4
1.2859, 3.1612e-4
1.2883, 3.1582e-4
1.2906, 3.1552e-4
1.293, 3.1522e-4
1.2953, 3.1493e-4
1.2977, 3.1463e-4
1.3001, 3.1433e-4
1.3025, 3.1404e-4
1.3049, 3.1374e-4
1.3073, 3.1344e-4
1.3096, 3.1315e-4
1.312, 3.1285e-4
1.3144, 3.1255e-4
1.3168, 3.1226e-4
1.3193, 3.1196e-4
1.3216, 3.1166e-4
1.3241, 3.1136e-4
1.3265, 3.1107e-4
1.3289, 3.1077e-4
1.3314, 3.1047e-4
1.3338, 3.1018e-4
1.3362, 3.0988e-4
1.3387, 3.0958e-4
1.3411, 3.0929e-4
1.3436, 3.0899e-4
1.346, 3.0869e-4
1.3485, 3.0839e-4
1.351, 3.081e-4
1.3534, 3.078e-4
1.3559, 3.075e-4
1.3584, 3.0721e-4
1.3609, 3.0691e-4
1.3634, 3.0661e-4
1.3659, 3.0632e-4
1.3684, 3.0602e-4
1.3709, 3.0572e-4
1.3734, 3.0542e-4
1.3759, 3.0513e-4
1.3784, 3.0483e-4
1.3809, 3.0453e-4
1.3835, 3.0424e-4
1.386, 3.0394e-4
1.3885, 3.0364e-4
1.3911, 3.0335e-4
1.3936, 3.0305e-4
1.3961, 3.0275e-4
1.3987, 3.0246e-4
1.4013, 3.0216e-4
1.4038, 3.0186e-4
1.4064, 3.0156e-4
1.409, 3.0127e-4
1.4116, 3.0097e-4
1.4141, 3.0067e-4
1.4167, 3.0038e-4
1.4193, 3.0008e-4
1.4219, 2.9978e-4
1.4245, 2.9949e-4
1.4271, 2.9919e-4
1.4297, 2.9889e-4
1.4324, 2.9859e-4
1.435, 2.983e-4
1.4376, 2.98e-4
1.4402, 2.977e-4
1.4429, 2.9741e-4
1.4455, 2.9711e-4
1.4481, 2.9681e-4
1.4508, 2.9652e-4
1.4535, 2.9622e-4
1.4561, 2.9592e-4
1.4588, 2.9563e-4
1.4614, 2.9533e-4
1.4641, 2.9503e-4
1.4668, 2.9473e-4
1.4695, 2.9444e-4
1.4722, 2.9414e-4
1.4748, 2.9384e-4
1.4776, 2.9355e-4
1.4803, 2.9325e-4
1.483, 2.9295e-4
1.4857, 2.9266e-4
1.4884, 2.9236e-4
1.491, 2.9206e-4
1.4939, 2.9176e-4
1.4966, 2.9147e-4
1.4993, 2.9117e-4
1.5021, 2.9087e-4
1.5048, 2.9058e-4
1.5076, 2.9028e-4
1.5103, 2.8998e-4
1.5131, 2.8969e-4
1.5159, 2.8939e-4
1.5186, 2.8909e-4
1.5213, 2.888e-4
1.5242, 2.885e-4
1.527, 2.882e-4
1.5298, 2.879e-4
1.5326, 2.8761e-4
1.5354, 2.8731e-4
1.5382, 2.8701e-4
1.541, 2.8672e-4
1.5438, 2.8642e-4
1.5466, 2.8612e-4
1.5495, 2.8583e-4
1.5523, 2.8553e-4
1.5551, 2.8523e-4
1.558, 2.8493e-4
1.5608, 2.8464e-4
1.5636, 2.8434e-4
1.5666, 2.8404e-4
1.5694, 2.8375e-4
1.5723, 2.8345e-4
1.5752, 2.8315e-4
1.5781, 2.8286e-4
1.5809, 2.8256e-4
1.5838, 2.8226e-4
1.5867, 2.8196e-4
1.5896, 2.8167e-4
1.5925, 2.8137e-4
1.5955, 2.8107e-4
1.5984, 2.8078e-4
1.6013, 2.8048e-4
1.6042, 2.8018e-4
1.6072, 2.7989e-4
1.6101, 2.7959e-4
1.6131, 2.7929e-4
1.616, 2.79e-4
1.619, 2.787e-4
1.6219, 2.784e-4
1.6249, 2.781e-4
1.6279, 2.7781e-4
1.6308, 2.7751e-4
1.6338, 2.7721e-4
1.6368, 2.7692e-4
1.6398, 2.7662e-4
1.6428, 2.7632e-4
1.6458, 2.7603e-4
1.6488, 2.7573e-4
1.6518, 2.7543e-4
1.6549, 2.7513e-4
1.6579, 2.7484e-4
1.6609, 2.7454e-4
1.664, 2.7424e-4
1.667, 2.7395e-4
1.6701, 2.7365e-4
1.6731, 2.7335e-4
1.6762, 2.7306e-4
1.6792, 2.7276e-4
1.6823, 2.7246e-4
1.6854, 2.7217e-4
1.6885, 2.7187e-4
1.6916, 2.7157e-4
1.6947, 2.7127e-4
1.6978, 2.7098e-4
1.7008, 2.7068e-4
1.704, 2.7038e-4
1.7071, 2.7009e-4
1.7102, 2.6979e-4
1.7133, 9.1093e-4
1.7165, 9.1063e-4
1.7196, 9.1034e-4
1.7227, 9.1004e-4
1.7259, 9.0974e-4
1.729, 9.0944e-4
1.7322, 9.0915e-4
1.7322, 1.5506e-3
1.7354, 1.5503e-3
1.7386, 1.55e-3
1.7418, 1.5497e-3
1.745, 1.5494e-3
1.7481, 1.5491e-3
1.7513, 1.5488e-3
1.7545, 1.5485e-3
1.7578, 1.5482e-3
1.761, 1.5479e-3
1.7642, 1.5476e-3
1.7673, 1.5473e-3
1.7707, 1.547e-3
1.7739, 2.1882e-3
1.7771, 2.1879e-3
