#DataThief /Users/salvesen/research/fcolspin/data/LMCX3/aCF_LMCX3.png Wednesday 20-Apr-2016 1:39:40 PM
7.4295, 2.2608e-3
7.4123, 2.2608e-3
7.3954, 2.2608e-3
7.3783, 2.2608e-3
7.3614, 2.2608e-3
7.3444, 2.2608e-3
7.3275, 2.2608e-3
7.3107, 2.2608e-3
7.2939, 2.2608e-3
7.2771, 2.2608e-3
7.2603, 3.5527e-3
7.2436, 3.5527e-3
7.227, 3.5527e-3
7.2103, 3.5527e-3
7.1937, 3.5527e-3
7.1772, 4.8446e-3
7.1607, 4.8446e-3
7.1442, 4.8446e-3
7.1278, 4.8446e-3
7.1114, 4.8446e-3
7.095, 6.1365e-3
7.0787, 6.1365e-3
7.0624, 6.1365e-3
7.0461, 6.1365e-3
7.0299, 7.4283e-3
7.0138, 7.4283e-3
6.9976, 8.7202e-3
6.9815, 8.7202e-3
6.9655, 0.01
6.9494, 0.01
6.9334, 0.0113
6.9175, 0.0126
6.9016, 0.0126
6.8857, 0.0139
6.8698, 0.0152
6.854, 0.0165
6.8383, 0.0178
6.8225, 0.0191
6.8068, 0.0203
6.7912, 0.0216
6.7755, 0.0229
6.76, 0.0242
6.76, 0.0255
6.7444, 0.0268
6.7288, 0.0281
6.7288, 0.0294
6.7288, 0.0307
6.7134, 0.032
6.698, 0.0333
6.698, 0.0346
6.6825, 0.0358
6.6672, 0.0371
6.6672, 0.0384
6.6518, 0.0397
6.6518, 0.041
6.6364, 0.0423
6.6364, 0.0436
6.6213, 0.0449
6.6213, 0.0462
6.6059, 0.0475
6.6059, 0.0488
6.5908, 0.0501
6.5908, 0.0514
6.5756, 0.0526
6.5756, 0.0539
6.5605, 0.0552
6.5605, 0.0565
6.5605, 0.0578
6.5453, 0.0591
6.5453, 0.0604
6.5304, 0.0617
6.5304, 0.063
6.5304, 0.0643
6.5154, 0.0656
6.5154, 0.0669
6.5004, 0.0681
6.5004, 0.0694
6.5004, 0.0707
6.4854, 0.072
6.4854, 0.0733
6.4854, 0.0746
6.4705, 0.0759
6.4705, 0.0772
6.4705, 0.0785
6.4556, 0.0798
6.4556, 0.0811
6.4556, 0.0824
6.4407, 0.0836
6.4407, 0.0849
6.4407, 0.0862
6.4407, 0.0875
6.4259, 0.0888
6.4259, 0.0901
6.4259, 0.0914
6.4111, 0.0927
6.4111, 0.094
6.4111, 0.0953
6.3963, 0.0966
6.3963, 0.0979
6.3963, 0.0992
6.3963, 0.1004
6.3817, 0.1017
6.3817, 0.103
6.3817, 0.1043
6.367, 0.1056
6.367, 0.1069
6.367, 0.1082
6.367, 0.1095
6.3523, 0.1108
6.3523, 0.1121
6.3523, 0.1134
6.3523, 0.1147
6.3377, 0.1159
6.3377, 0.1172
6.3377, 0.1185
6.3377, 0.1198
6.3231, 0.1211
6.3231, 0.1224
6.3231, 0.1237
6.3231, 0.125
6.3086, 0.1263
6.3086, 0.1276
6.3086, 0.1289
6.3086, 0.1302
6.2941, 0.1314
6.2941, 0.1327
