#DataThief /Users/salvesen/research/fcolspin/data/H1743/D_H1743_line.png Friday 5-Jun-2020 4:14:33 PM
4.2644, 6.0167e-3
4.2664, 6.0204e-3
4.2683, 6.024e-3
4.2703, 6.0277e-3
4.2722, 6.0314e-3
4.2742, 6.035e-3
4.2761, 6.0387e-3
4.2781, 6.0424e-3
4.28, 5.5384e-3
4.282, 5.5421e-3
4.2839, 5.5458e-3
4.2859, 5.5494e-3
4.2878, 5.5531e-3
4.2898, 5.5568e-3
4.2917, 5.5604e-3
4.2937, 5.5641e-3
4.2955, 5.0602e-3
4.2976, 5.0638e-3
4.2995, 5.0675e-3
4.3014, 5.0712e-3
4.3035, 5.0748e-3
4.3054, 5.0785e-3
4.3074, 5.0822e-3
4.3093, 5.0858e-3
4.3113, 5.0895e-3
4.3132, 5.0931e-3
4.3152, 4.5892e-3
4.3171, 4.5929e-3
4.3191, 4.5966e-3
4.321, 4.6002e-3
4.323, 4.6039e-3
4.3249, 4.6075e-3
4.3269, 4.6112e-3
4.3288, 4.6149e-3
4.3308, 4.6185e-3
4.3327, 4.6222e-3
4.3347, 4.6259e-3
4.3366, 4.6295e-3
4.3386, 4.6332e-3
4.3405, 4.6369e-3
4.3425, 4.6405e-3
4.3444, 5.1518e-3
4.3464, 5.1555e-3
4.3483, 5.1591e-3
4.3503, 5.1628e-3
4.3522, 5.1665e-3
4.3542, 5.1701e-3
4.3561, 5.1738e-3
4.358, 5.1774e-3
4.3601, 4.6735e-3
4.362, 4.6772e-3
4.3639, 4.6809e-3
4.3659, 4.6845e-3
4.3679, 4.6882e-3
4.3698, 4.6918e-3
4.3718, 4.6955e-3
4.3737, 4.6992e-3
4.3757, 4.7028e-3
4.3776, 4.7065e-3
4.3796, 4.7102e-3
4.3815, 4.7138e-3
4.3835, 4.7175e-3
4.3854, 4.7212e-3
4.3874, 4.7248e-3
4.3893, 4.7285e-3
4.3913, 4.7322e-3
4.3932, 4.7358e-3
4.3952, 4.7395e-3
4.3971, 4.7432e-3
4.3991, 4.7468e-3
4.401, 4.7505e-3
4.403, 4.7542e-3
4.4049, 4.7578e-3
4.4069, 4.7615e-3
4.4088, 4.7652e-3
4.4108, 4.7688e-3
4.4127, 4.7725e-3
4.4147, 4.7761e-3
4.4166, 4.7798e-3
4.4186, 4.7835e-3
4.4205, 4.7871e-3
4.4224, 4.7908e-3
4.4245, 4.7945e-3
4.4264, 4.7981e-3
4.4284, 4.8018e-3
4.4303, 4.8055e-3
4.4323, 4.8091e-3
4.4342, 4.8128e-3
4.4362, 4.8165e-3
4.4381, 4.8201e-3
4.4401, 4.8238e-3
4.442, 4.8275e-3
4.444, 4.8311e-3
4.4459, 4.8348e-3
4.4479, 4.8385e-3
4.4498, 4.8421e-3
4.4518, 4.8458e-3
4.4537, 4.8495e-3
4.4557, 4.8531e-3
4.4576, 4.8568e-3
4.4596, 4.8605e-3
4.4615, 4.8641e-3
4.4635, 4.8678e-3
4.4654, 4.8714e-3
4.4674, 4.8751e-3
4.4693, 4.8788e-3
4.4713, 4.8824e-3
4.4732, 4.8861e-3
4.4752, 4.8898e-3
4.4771, 4.8934e-3
4.4791, 4.8971e-3
4.4809, 4.9008e-3
4.483, 4.9044e-3
4.4849, 4.9081e-3
4.4868, 4.9118e-3
4.4889, 5.423e-3
4.4908, 5.4267e-3
4.4928, 5.4304e-3
4.4947, 5.434e-3
4.4967, 5.4377e-3
4.4986, 5.4413e-3
4.5006, 5.445e-3
4.5025, 5.4487e-3
4.5045, 5.4523e-3
4.5064, 5.456e-3
4.5084, 5.4597e-3
4.5103, 5.4633e-3
4.5123, 5.467e-3
4.5142, 5.4707e-3
4.5162, 5.4743e-3
4.5181, 5.478e-3
4.5201, 5.4817e-3
4.522, 5.4853e-3
4.524, 5.489e-3
4.5259, 5.4927e-3
4.5279, 5.4963e-3
4.5298, 5.5e-3
4.5318, 5.5037e-3
4.5337, 5.5073e-3
4.5356, 5.511e-3
4.5375, 5.0071e-3
4.5396, 5.0107e-3
4.5415, 5.0144e-3
4.5434, 5.0181e-3
4.5455, 5.0217e-3
4.5474, 5.0254e-3
4.5493, 5.0291e-3
4.5513, 5.0327e-3
4.5533, 5.0364e-3
4.5552, 5.04e-3
4.5572, 5.0437e-3
4.5591, 5.0474e-3
4.5611, 5.051e-3
4.563, 5.0547e-3
4.565, 5.0584e-3
4.5669, 5.062e-3
4.5689, 5.0657e-3
4.5708, 5.0694e-3
4.5728, 5.073e-3
4.5747, 5.0767e-3
4.5767, 5.0804e-3
4.5786, 5.084e-3
4.5806, 5.0877e-3
4.5825, 5.0914e-3
4.5845, 5.095e-3
4.5864, 5.0987e-3
4.5884, 5.1024e-3
4.5903, 5.106e-3
4.5923, 5.6173e-3
4.5941, 5.6209e-3
4.5962, 5.6246e-3
4.5981, 5.6283e-3
4.6, 5.6319e-3
4.6019, 5.6356e-3
4.604, 5.6393e-3
4.6059, 5.6429e-3
4.6078, 5.139e-3
4.6099, 5.1427e-3
4.6118, 5.1463e-3
4.6138, 5.15e-3
4.6157, 5.1537e-3
4.6177, 5.1573e-3
4.6196, 5.161e-3
4.6216, 5.1647e-3
4.6235, 5.1683e-3
4.6255, 5.172e-3
4.6274, 5.1757e-3
4.6294, 5.1793e-3
4.6313, 5.183e-3
4.6333, 5.1867e-3
4.6352, 5.1903e-3
4.6372, 5.194e-3
4.6391, 5.1977e-3
4.6411, 5.2013e-3
4.643, 5.205e-3
4.645, 5.2087e-3
4.6469, 5.2123e-3
4.6489, 5.216e-3
4.6508, 5.2196e-3
4.6528, 5.2233e-3
4.6547, 5.227e-3
4.6566, 5.2306e-3
4.6585, 5.2343e-3
4.6606, 5.238e-3
4.6625, 5.2416e-3
4.6644, 5.2453e-3
4.6663, 5.249e-3
4.6684, 5.2526e-3
4.6703, 5.2563e-3
4.6723, 5.26e-3
4.6743, 5.2636e-3
4.6762, 5.2673e-3
4.6782, 5.271e-3
4.6801, 5.2746e-3
4.6821, 5.2783e-3
4.684, 5.282e-3
4.686, 5.2856e-3
4.6879, 5.2893e-3
4.6899, 5.293e-3
4.6918, 4.789e-3
4.6938, 4.7927e-3
4.6957, 4.7964e-3
4.6977, 4.8e-3
4.6996, 4.8037e-3
4.7016, 4.8074e-3
4.7035, 4.811e-3
